Sigla,Projeto,Arquivo,Nome da Variável,URL
mcsv,mcsv-lancamentos-manuais-java,application-hml.properties,grlf.configuration.url.configuration-requestTransactionsType.get,bcohgrlfapp01.bcocorporate.ad:8129/grlf/v1/transactions/type
mcsv,mcsv-lancamentos-manuais-java,application-hml.properties,grlf.configuration.url.configuration-requestTransactions.get,bcohgrlfapp01.bcocorporate.ad:8129/grlf/v1/transactions
mcsv,mcsv-lancamentos-manuais-java,application-hml.properties,grlf.configuration.url.configuration-requestUsers.get,bcohgrlfapp01.bcocorporate.ad:8129/grlf/v1/users
mcsv,mcsv-lancamentos-manuais-java,application-hml.properties,grlf.configuration.url.configuration-requestAgency.get,bcohgrlfapp01.bcocorporate.ad:8129/grlf/v1/agency
mcsv,mcsv-lancamentos-manuais-java,application-hml.properties,pgto.configuration.url.configuration-requestVoucher.get,pgto-comprovante-ted-java.hml.apps.ocp-h.original.com.br/v1/subsequent/credit-transferences/receipts
mcsv,mcsv-lancamentos-manuais-java,application-hml.properties,grlf.configuration.url.configuration-requestStatusPixSolicitations.post,pgto-status-pagamentos-java.hml.apps.ocp-h.original.com.br/v1/status/consult
mcsv,mcsv-lancamentos-manuais-java,application-hml.properties,grlf.configuration.url.configuration-requestBankAvaliables,intp-orquestrador-dict-java.hml.apps.ocp-h.original.com.br/v1/participants/availables
mcsv,mcsv-lancamentos-manuais-java,application-prd.properties,cmm.service.endpoint,bcopcmm01:7080/CMM_SERVICES
mcsv,mcsv-lancamentos-manuais-java,application-prd.properties,grlf.configuration.url.configuration-requestGRLFProfile.get,bcopgrlfapp01.bcocorporate.ad:8129/grlf/v1/profiles
mcsv,mcsv-lancamentos-manuais-java,application-prd.properties,grlf.configuration.url.configuration-requestGroup.get,bcopgrlfapp01.bcocorporate.ad:8129/grlf/v1/groups
mcsv,mcsv-lancamentos-manuais-java,application-prd.properties,grlf.configuration.url.configuration-requestBanks.get,bcopgrlfapp01.bcocorporate.ad:8129/grlf/v1/banks
mcsv,mcsv-lancamentos-manuais-java,application-prd.properties,grlf.configuration.url.configuration-requestSchedules.get,bcopgrlfapp01.bcocorporate.ad:8129/grlf/v1/schedules
mcsv,mcsv-lancamentos-manuais-java,application-prd.properties,grlf.configuration.url.configuration-requesCustumers.get,bcopgrlfapp01.bcocorporate.ad:8129/grlf/v1/customers
mcsv,mcsv-lancamentos-manuais-java,application-prd.properties,grlf.configuration.url.configuration-requestSolicitations.get,bcopgrlfapp01.bcocorporate.ad:8129/grlf/v1/solicitations
mcsv,mcsv-lancamentos-manuais-java,application-prd.properties,grlf.configuration.url.configuration-requestPixSolicitations.get,bcopgrlfapp01.bcocorporate.ad:8129/grlf/v1/pix/solicitations
mcsv,mcsv-lancamentos-manuais-java,application-prd.properties,intp.pix.key.search.get,intp-orquestrador-dict-java.original.com.br
mcsv,mcsv-lancamentos-manuais-java,application-prd.properties,grlf.configuration.url.configuration-requestTransactionsReasons.get,bcopgrlfapp01.bcocorporate.ad:8129/grlf/v1/transactions/reasons
mcsv,mcsv-lancamentos-manuais-java,application-prd.properties,grlf.configuration.url.configuration-requestTransactionsType.get,bcopgrlfapp01.bcocorporate.ad:8129/grlf/v1/transactions/type
mcsv,mcsv-lancamentos-manuais-java,application-prd.properties,grlf.configuration.url.configuration-requestTransactions.get,bcopgrlfapp01.bcocorporate.ad:8129/grlf/v1/transactions
mcsv,mcsv-lancamentos-manuais-java,application-prd.properties,grlf.configuration.url.configuration-requestUsers.get,bcopgrlfapp01.bcocorporate.ad:8129/grlf/v1/users
mcsv,mcsv-lancamentos-manuais-java,application-prd.properties,grlf.configuration.url.configuration-requestAgency.get,bcopgrlfapp01.bcocorporate.ad:8129/grlf/v1/agency
mcsv,mcsv-lancamentos-manuais-java,application-prd.properties,pgto.configuration.url.configuration-requestVoucher.get,vsmsctnprodutos:8344/pgto-comprovante-ted-java/v1/subsequent/credit-transferences/receipts
mcsv,mcsv-lancamentos-manuais-java,application-prd.properties,grlf.configuration.url.configuration-requestStatusPixSolicitations.post,pgto-status-pagamentos-java.original.com.br
mcsv,mcsv-lancamentos-manuais-java,application-prd.properties,grlf.configuration.url.configuration-requestBankAvaliables,intp-orquestrador-dict-java.original.com.br/v1/participants/availables
mcsv,mcsv-parametrizacao-aptidao-credito-pj-java,application-dev.properties,bimo.parametrizacao.aptidao.credito.pj.java.api.url,bcodmswrkctn01:8413/bimo-parametrizacao-aptidao-credito-pj-java/v1/parameters
mcsv,mcsv-parametrizacao-aptidao-credito-pj-java,application-dev.properties,#bimo.parametrizacao.aptidao.credito.pj.java.api.url,localhost:8100/bimo-parametrizacao-aptidao-credito-pj-java/v1/parameters
mcsv,mcsv-parametrizacao-aptidao-credito-pj-java,application-dev.properties,economic.activities.api.url,bcodmswrk01:8185/tbgr/consultation/v1/economic-activities/classifications
mcsv,mcsv-parametrizacao-aptidao-credito-pj-java,application-hml.properties,bimo.parametrizacao.aptidao.credito.pj.java.api.url,vshmsctnprodutos.bcocorporate.ad:8413/bimo-parametrizacao-aptidao-credito-pj-java/v1/parameters
mcsv,mcsv-parametrizacao-aptidao-credito-pj-java,application-hml.properties,economic.activities.api.url,bcohmswrk11.bcocorporate.ad:8185/tbgr/consultation/v1/economic-activities/classifications
mcsv,mcsv-parametrizacao-aptidao-credito-pj-java,application-prd.properties,bimo.parametrizacao.aptidao.credito.pj.java.api.url,vsmsctnprodutos.bcocorporate.ad:8413/bimo-parametrizacao-aptidao-credito-pj-java/v1/parameters
mcsv,mcsv-parametrizacao-aptidao-credito-pj-java,application-prd.properties,economic.activities.api.url,vsmscorporativo11.bcocorporate.ad:8185/tbgr/consultation/v1/economic-activities/classifications
mcsv,mcsv-aptidao-credito-pj-java,application-dev.properties,bimo.aptidao.credito.pj.java.api.url,bcodmswrkctn01.bcocorporate.ad:8412/bimo-aptidao-credito-pj-java/v1/customers/credits/suitability
mcsv,mcsv-aptidao-credito-pj-java,application-hml.properties,bimo.aptidao.credito.pj.java.api.url,vshmsctnprodutos.bcocorporate.ad:8412/bimo-aptidao-credito-pj-java/v1/customers/credits/suitability
mcsv,mcsv-aptidao-credito-pj-java,application-prd.properties,bimo.aptidao.credito.pj.java.api.url,vsmsctnprodutos.bcocorporate.ad:8412/bimo-aptidao-credito-pj-java/v1/customers/credits/suitability
mcsv,mcsv-interno-manifestacoes-java,application-dev.properties,zuul.routes.main.url,gmnf-manifestacoes-java.gmnf-dev.svc.cluster.local:8080
mcsv,mcsv-interno-manifestacoes-java,application-hml.properties,zuul.routes.main.url,gmnf-manifestacoes-java.gmnf-hml.svc.cluster.local:8080
mcsv,mcsv-interno-manifestacoes-java,application-prd.properties,zuul.routes.main.url,gmnf-manifestacoes-java.gmnf.svc.cluster.local:8080
mcsv,mcsv-interno-protocolos-java,application-dev.properties,zuul.routes.main.url,ator-protocolos-java.ator-dev.svc.cluster.local:8080
mcsv,mcsv-interno-protocolos-java,application-hml.properties,zuul.routes.main.url,ator-protocolos-java.ator-hml.svc.cluster.local:8080
mcsv,mcsv-interno-protocolos-java,application-prd.properties,zuul.routes.main.url,ator-protocolos-java.ator.svc.cluster.local:8080
mcsv,mcsv-ged-java,application-dev.properties,app.produto.url,bcohmetaapp01:8101/cmmo-gedc/v1
mcsv,mcsv-ged-java,application-hml.properties,app.produto.url,bcohmswrkctn01:8101/cmmo-gedc/v1
mcsv,mcsv-ged-java,application-prd.properties,app.produto.url,vsmsctnprodutos:8101/cmmo-gedc/v1
mcsv,mcsv-parametrizacao-aptidao-credito-java,application-dev.properties,#bimo.parametrization.credit.partner.api.url,localhost:8397/bimo-parametrizacao-aptidao-credito-java/v1
mcsv,mcsv-parametrizacao-aptidao-credito-java,application-dev.properties,bimo.parametrization.credit.partner.api.url,bcodmswrkctn01:8397/bimo-parametrizacao-aptidao-credito-java/v1
mcsv,mcsv-parametrizacao-aptidao-credito-java,application-hml.properties,bimo.parametrization.credit.partner.api.url,vshmsctnprodutos:8397/bimo-parametrizacao-aptidao-credito-java/v1
mcsv,mcsv-parametrizacao-aptidao-credito-java,application-prd.properties,bimo.parametrization.credit.partner.api.url,vsmsctnprodutos.bcocorporate.ad:8397/bimo-parametrizacao-aptidao-credito-java/v1
mcsv,mcsv-aptidao-credito-java,application-dev.properties,bimo.apt.credit.api.url,bcodmswrkctn01.bcocorporate.ad:8399/bimo-aptidao-credito-java/v1
mcsv,mcsv-aptidao-credito-java,application-hml.properties,bimo.apt.credit.api.url,vshmsctnprodutos.bcocorporate.ad:8399/bimo-aptidao-credito-java/v1
mcsv,mcsv-aptidao-credito-java,application-prd.properties,bimo.apt.credit.api.url,vsmsctnprodutos.bcocorporate.ad:8399/bimo-aptidao-credito-java/v1
mcsv,mcsv-original-empresas-cartoes-java,application-dev.properties,microsservice.glcr-company-cards-services-java.server,bcodmswrkctn01:8297
mcsv,mcsv-original-empresas-cartoes-java,application-dev.properties,microsservice.produtos-act-services-java.server,bcodmswrkctn01:8276
mcsv,mcsv-original-empresas-cartoes-java,application-dev.properties,microsservice.produtos-agreggator-services-java.server,bcodmswrkctn01:8442
mcsv,mcsv-original-empresas-cartoes-java,application-dev.properties,microsservice.produtos-glcr-services-java.server,bcodmetaapp01:8099
mcsv,mcsv-original-empresas-cartoes-java,application-dev.properties,microsservice.produtos-glcr-cards-services-java.server,ctcr-consulta-cartoes-java.apps.ocp-d.original.com.br
mcsv,mcsv-original-empresas-cartoes-java,application-dev.properties,microsservice.glcr-cards-document-services-java.server,bcodmetaapp01:8101
mcsv,mcsv-original-empresas-cartoes-java,application-dev.properties,microsservice.ctcr-manutencao-fatura-java.server,bcodmswrkctn01/:8670
mcsv,mcsv-original-empresas-cartoes-java,application-dev.properties,microsservice.ctcr-orq-pagamento-fatura-java.server,bcoamswrkctn01:8752
mcsv,mcsv-original-empresas-cartoes-java,application-dev.properties,microsservice.ctcr-calendar-transactionDate-services-java.server,bcodmswrkctn01:8192
mcsv,mcsv-original-empresas-cartoes-java,application-dev.properties,microsservice.ctcr-payment-receipt-services-java.server,bcoamswrkctn01:8261/
mcsv,mcsv-original-empresas-cartoes-java,application-hml.properties,microsservice.glcr-company-cards-services-java.server,bcohctcrapp01:8297
mcsv,mcsv-original-empresas-cartoes-java,application-hml.properties,microsservice.produtos-act-services-java.server,bcohctcrapp01:8276
mcsv,mcsv-original-empresas-cartoes-java,application-hml.properties,microsservice.produtos-agreggator-services-java.server,bcohctcrapp01:8442
mcsv,mcsv-original-empresas-cartoes-java,application-hml.properties,microsservice.produtos-glcr-services-java.server,bcohmetaapp01:8099
mcsv,mcsv-original-empresas-cartoes-java,application-hml.properties,microsservice.produtos-glcr-cards-services-java.server,ctcr-consulta-cartoes-java.apps.ocp-h.original.com.br
mcsv,mcsv-original-empresas-cartoes-java,application-hml.properties,microsservice.glcr-cards-document-services-java.server,bcohmetaapp01:8101
mcsv,mcsv-original-empresas-cartoes-java,application-hml.properties,microsservice.ctcr-manutencao-fatura-java.server,bcohctcrapp01:8670
mcsv,mcsv-original-empresas-cartoes-java,application-hml.properties,microsservice.ctcr-orq-pagamento-fatura-java.server,bcohctcrapp01:8752
mcsv,mcsv-original-empresas-cartoes-java,application-hml.properties,microsservice.ctcr-calendar-transactionDate-services-java.server,vshmsctnprodutos:8192
mcsv,mcsv-original-empresas-cartoes-java,application-hml.properties,microsservice.ctcr-payment-receipt-services-java.server,vshmsctnprodutos:8261/
mcsv,mcsv-original-empresas-cartoes-java,application-prd.properties,microsservice.glcr-company-cards-services-java.server,vsctcr.original.corp:8297
mcsv,mcsv-original-empresas-cartoes-java,application-prd.properties,microsservice.produtos-act-services-java.server,vsctcr.original.corp:8276
mcsv,mcsv-original-empresas-cartoes-java,application-prd.properties,microsservice.produtos-glcr-services-java.server,vsmscorporativo8.bcocorporate.ad:8099
mcsv,mcsv-original-empresas-cartoes-java,application-prd.properties,microsservice.produtos-glcr-cards-services-java.server,ctcr-consulta-cartoes-java.original.com.br
mcsv,mcsv-original-empresas-cartoes-java,application-prd.properties,microsservice.glcr-cards-document-services-java.server,vsmscorporativo8.bcocorporate.ad:8101
mcsv,mcsv-original-empresas-cartoes-java,application-prd.properties,microsservice.produtos-agreggator-services-java.server,vsctcr.original.corp:8442
mcsv,mcsv-original-empresas-cartoes-java,application-prd.properties,microsservice.ctcr-manutencao-fatura-java.server,vsctcr.original.corp:8670
mcsv,mcsv-original-empresas-cartoes-java,application-prd.properties,microsservice.ctcr-orq-pagamento-fatura-java.server,vsctcr.original.corp:8752
mcsv,mcsv-original-empresas-cartoes-java,application-prd.properties,microsservice.ctcr-calendar-transactionDate-services-java.server,vsmsctnprodutos.bcocorporate.ad:8192
mcsv,mcsv-original-empresas-cartoes-java,application-prd.properties,microsservice.ctcr-payment-receipt-services-java.server,vsmsctnprodutos.bcocorporate.ad:8261/
mcsv,mcsv-interno-tarefas-ofertas-java,application-dev.properties,original.url.rest.ofer,bcodmswrkctn01:8382/ofer-tarefas-java/v1
mcsv,mcsv-interno-tarefas-ofertas-java,application-dev.properties,original.url.rest.agenda,bcodmswrkctn01:8381/ofer-agenda-comercial-java/v1
mcsv,mcsv-interno-tarefas-ofertas-java,application-dev.properties,original.url.rest.cdps.segmentos,bcodmswrkctn01:8519/cdps-segmentos-java
mcsv,mcsv-interno-tarefas-ofertas-java,application-hml.properties,original.url.rest.ofer,bcohmswrkctn01:8382/ofer-tarefas-java/v1
mcsv,mcsv-interno-tarefas-ofertas-java,application-hml.properties,original.url.rest.agenda,bcohmswrkctn01:8381/ofer-agenda-comercial-java/v1
mcsv,mcsv-interno-tarefas-ofertas-java,application-hml.properties,original.url.rest.cdps.segmentos,bcohmswrkctn01:8519/cdps-segmentos-java
mcsv,mcsv-interno-tarefas-ofertas-java,application-prd.properties,original.url.rest.ofer,vsmsctnprodutos:8382/ofer-tarefas-java/v1
mcsv,mcsv-interno-tarefas-ofertas-java,application-prd.properties,original.url.rest.agenda,vsmsctnprodutos:8381/ofer-agenda-comercial-java/v1
mcsv,mcsv-interno-tarefas-ofertas-java,application-prd.properties,original.url.rest.cdps.segmentos,vsmsctnprodutos:8519/cdps-segmentos-java
mcsv,mcsv-interno-agenda-comercial-java,application-dev.properties,ofer.agenda.comercial.java.url,ofer-agenda-comercial-java.ofer-dev.svc.cluster.local:8080
mcsv,mcsv-interno-agenda-comercial-java,application-hml.properties,ofer.agenda.comercial.java.url,ofer-agenda-comercial-java.ofer-hml.svc.cluster.local:8080
mcsv,mcsv-interno-agenda-comercial-java,application-prd.properties,ofer.agenda.comercial.java.url,ofer-agenda-comercial-java.ofer.svc.cluster.local:8080
mcsv,mcsv-clientes-java,application-dev.properties,original.url.cdps.atualizar.dados.empregador.java,cdps-atualizar-dados-empregador-java.apps.ocp-d.original.com.br
mcsv,mcsv-clientes-java,application-dev.properties,original.url.cdps.atualizar.dados.conjuge.java,cdps-atualizar-dados-conjuge-java.apps.ocp-d.original.com.br
mcsv,mcsv-clientes-java,application-dev.properties,original.url.cdps.operacoes.clientes.java,cdps-operacoes-clientes-java.cdps-dev.svc.cluster.local:8080
mcsv,mcsv-clientes-java,application-dev.properties,original.url.cta.saldo.java,ctas-saldo-java.ctas-dev.svc.cluster.local:8080
mcsv,mcsv-clientes-java,application-dev.properties,original.url.cdps.contas.clientes.java,cdps-contas-clientes-java.cdps-dev.svc.cluster.local:8080
mcsv,mcsv-clientes-java,application-dev.properties,original.url.glpf.limites.credito.java,glpf-limites-credito-java.glpf-dev.svc.cluster.local:8080
mcsv,mcsv-clientes-java,application-hml.properties,original.url.cdps.atualizar.dados.empregador.java,cdps-atualizar-dados-empregador-java.apps.ocp-h.original.com.br
mcsv,mcsv-clientes-java,application-hml.properties,original.url.cdps.atualizar.dados.conjuge.java,cdps-atualizar-dados-conjuge-java.apps.ocp-h.original.com.br
mcsv,mcsv-clientes-java,application-hml.properties,original.url.cdps.operacoes.clientes.java,cdps-operacoes-clientes-java.cdps-hml.svc.cluster.local:8080
mcsv,mcsv-clientes-java,application-hml.properties,original.url.cta.saldo.java,ctas-saldo-java.ctas-hml.svc.cluster.local:8080
mcsv,mcsv-clientes-java,application-hml.properties,original.url.cdps.contas.clientes.java,cdps-contas-clientes-java.cdps-hml.svc.cluster.local:8080
mcsv,mcsv-clientes-java,application-hml.properties,original.url.glpf.limites.credito.java,glpf-limites-credito-java.glpf-hml.svc.cluster.local:8080
mcsv,mcsv-clientes-java,application-prd.properties,original.url.cdps.atualizar.dados.empregador.java,cdps-atualizar-dados-empregador-java.original.com.br
mcsv,mcsv-clientes-java,application-prd.properties,original.url.cdps.atualizar.dados.conjuge.java,cdps-atualizar-dados-conjuge-java.original.com.br
mcsv,mcsv-clientes-java,application-prd.properties,original.url.cdps.operacoes.clientes.java,cdps-operacoes-clientes-java.cdps.svc.cluster.local:8080
mcsv,mcsv-clientes-java,application-prd.properties,original.url.cta.saldo.java,ctas-saldo-java.ctas.svc.cluster.local:8080
mcsv,mcsv-clientes-java,application-prd.properties,original.url.cdps.contas.clientes.java,cdps-contas-clientes-java.cdps.svc.cluster.local:8080
mcsv,mcsv-clientes-java,application-prd.properties,original.url.glpf.limites.credito.java,glpf-limites-credito-java.glpf.svc.cluster.local:8080
mcsv,mcsv-oficios-java,application-dev.properties,qsbo.oficios.url.situation,bcodmswrk01:8370/qsbo-oficios-java/v1/letters
mcsv,mcsv-oficios-java,application-hml.properties,qsbo.oficios.url.situation,bcohmswrk11:8370/qsbo-oficios-java/v1/letters
mcsv,mcsv-oficios-java,application-prd.properties,qsbo.oficios.url.situation,vsmscorporativo11.bcocorporate.ad:8370/qsbo-oficios-java/v1/letters
mcsv,mcsv-alcadas-transacoes-java,application-dev.properties,mcsv.base-url,bcodmswrk01:8163
mcsv,mcsv-alcadas-transacoes-java,application-hml.properties,mcsv.base-url,bcohmswrk11:8163
mcsv,mcsv-alcadas-transacoes-java,application-prd.properties,mcsv.base-url,vsmscorporativo11.bcocorporate.ad:8163
mcsv,mcsv-auth-pf,application-dev.properties,endpoint.atcl,bcodmswrkctn01:8306/atcl/authentications/v1
mcsv,mcsv-auth-pf,application-dev.properties,url.atcl.auth.touch.post.device,bcodmswrkctn01:8306/atcl/authentications/v1/biometry
mcsv,mcsv-auth-pf,application-dev.properties,url.atcl.auth.touch.post.hash,bcodmswrkctn01:8306/atcl/authentications/v1/biometry/hash
mcsv,mcsv-auth-pf,application-dev.properties,url.atcl.auth.touch.get.device,bcodmswrkctn01:8306/atcl/authentications/v1/biometry/searches
mcsv,mcsv-auth-pf,application-hml.properties,endpoint.atcl,vshmsctnprodutos:8306/atcl/authentications/v1
mcsv,mcsv-auth-pf,application-hml.properties,url.atcl.auth.touch.post.device,vshmsctnprodutos:8306/atcl/authentications/v1/biometry
mcsv,mcsv-auth-pf,application-hml.properties,url.atcl.auth.touch.post.hash,vshmsctnprodutos:8306/atcl/authentications/v1/biometry/hash
mcsv,mcsv-auth-pf,application-hml.properties,url.atcl.auth.touch.get.device,vshmsctnprodutos:8306/atcl/authentications/v1/biometry/searches
mcsv,mcsv-auth-pf,application-prd.properties,endpoint.atcl,vsmsctnprodutos:8306/atcl/authentications/v1
mcsv,mcsv-auth-pf,application-prd.properties,url.atcl.auth.touch.post.device,vsmsctnprodutos:8306/atcl/authentications/v1/biometry
mcsv,mcsv-auth-pf,application-prd.properties,url.atcl.auth.touch.post.hash,vsmsctnprodutos:8306/atcl/authentications/v1/biometry/hash
mcsv,mcsv-auth-pf,application-prd.properties,url.atcl.auth.touch.get.device,vsmsctnprodutos:8306/atcl/authentications/v1/biometry/searches
mcsv,mcsv-transfer,application-dev.properties,endpoint.trnf,bcodmswrkctn01:8109/trnf/transfers
mcsv,mcsv-transfer,application-hml.properties,endpoint.trnf,vshmsctnprodutos:8109/trnf/transfers
mcsv,mcsv-transfer,application-prd.properties,endpoint.trnf,vsmsctnprodutos:8109/trnf/transfers
mcsv,mcsv-account,application-dev.properties,endpoint.ctas,bcodmswrkctn01:8096/ctas/accounts
mcsv,mcsv-account,application-hml.properties,endpoint.ctas,vshmsctnprodutos:8096/ctas/accounts
mcsv,mcsv-account,application-prd.properties,endpoint.ctas,vsmsctnprodutos:8096/ctas/accounts
mcsv,mcsv-mesa-cadastro-fraude-java,application-dev.properties,swagger.api.termsOfServiceUrl,www.original.com.br/politicaprivacidade/
mcsv,mcsv-mesa-cadastro-fraude-java,application-dev.properties,swagger.api.license.url,www.apache.org/licenses/LICENSE-2.0.html
mcsv,mcsv-mesa-cadastro-fraude-java,application-dev.properties,url.prospect-suppliers-pj.base.path,bcodmswrkctn01:8116/reip/prospect-suppliers-pj/v2
mcsv,mcsv-mesa-cadastro-fraude-java,application-dev.properties,url.prospect-documents-pj.base.path,bcodmetaapp01:8117/reip/prospect-documents-pj/v2
mcsv,mcsv-mesa-cadastro-fraude-java,application-dev.properties,url.prospect.documents.base.path,bcodmetaapp01:8117/reip/prospect-documents-pj/v2
mcsv,mcsv-mesa-cadastro-fraude-java,application-dev.properties,url.prospect.massiveDocuments.base.path,bcodmetaapp01:8101/cmmo-gedc/v1
mcsv,mcsv-mesa-cadastro-fraude-java,application-dev.properties,url.prospect.commentaries.base.path,bcodmswrk01:8281/bpmo-analise-mesa-java/v1
mcsv,mcsv-mesa-cadastro-fraude-java,application-dev.properties,url.pvfr.services.base.path,bcodmswrkctn01:8282/pvfr-servicos-java/v1
mcsv,mcsv-mesa-cadastro-fraude-java,application-dev.properties,url.bpmo.services.base.path,bcodmswrk01:8281/bpmo-analise-mesa-java/v1
mcsv,mcsv-mesa-cadastro-fraude-java,application-dev.properties,url.bpm.services.base.path,d.processos.original.corp/rest/bpm/wle/v1
mcsv,mcsv-mesa-cadastro-fraude-java,application-dev.properties,url.domainsconfig.services.base.path,bcodmetaapp01:8090/mcsv-abertura-conta-java/mcsv-reip/prospect-account-pf/v1
mcsv,mcsv-mesa-cadastro-fraude-java,application-dev.properties,url.prospect.suppliers-status-pj.base.path,bcodmswrkctn01:8119/reip/prospect-suppliers-status-pj/v2
mcsv,mcsv-mesa-cadastro-fraude-java,application-dev.properties,url.prospect.pendencies-pj.base.path,bcodmswrkctn01:8118/reip/pendencies/v2
mcsv,mcsv-mesa-cadastro-fraude-java,application-hml.properties,swagger.api.termsOfServiceUrl,www.original.com.br/politicaprivacidade/
mcsv,mcsv-mesa-cadastro-fraude-java,application-hml.properties,swagger.api.license.url,www.apache.org/licenses/LICENSE-2.0.html
mcsv,mcsv-mesa-cadastro-fraude-java,application-hml.properties,url.prospect-suppliers-pj.base.path,vshmsctnprodutos:8116/reip/prospect-suppliers-pj/v2
mcsv,mcsv-mesa-cadastro-fraude-java,application-hml.properties,url.prospect-documents-pj.base.path,bcohmetaapp01:8117/reip/prospect-documents-pj/v2
mcsv,mcsv-mesa-cadastro-fraude-java,application-hml.properties,url.prospect.documents.base.path,bcohmetaapp01:8117/reip/prospect-documents-pj/v2
mcsv,mcsv-mesa-cadastro-fraude-java,application-hml.properties,url.prospect.massiveDocuments.base.path,bcohmetaapp01:8101/cmmo-gedc/v1
mcsv,mcsv-mesa-cadastro-fraude-java,application-hml.properties,url.prospect.commentaries.base.path,bcohmswrk11:8281/bpmo-analise-mesa-java/v1
mcsv,mcsv-mesa-cadastro-fraude-java,application-hml.properties,url.pvfr.services.base.path,vshmsctnprodutos:8282/pvfr-servicos-java/v1
mcsv,mcsv-mesa-cadastro-fraude-java,application-hml.properties,url.bpmo.services.base.path,bcohmswrk11:8281/bpmo-analise-mesa-java/v1
mcsv,mcsv-mesa-cadastro-fraude-java,application-hml.properties,url.bpm.services.base.path,h.processos.original.corp/rest/bpm/wle/v1
mcsv,mcsv-mesa-cadastro-fraude-java,application-hml.properties,url.domainsconfig.services.base.path,bcohmetaapp01:8090/mcsv-abertura-conta-java/mcsv-reip/prospect-account-pf/v1
mcsv,mcsv-mesa-cadastro-fraude-java,application-hml.properties,url.prospect.suppliers-status-pj.base.path,vshmsctnprodutos:8119/reip/prospect-suppliers-status-pj/v2
mcsv,mcsv-mesa-cadastro-fraude-java,application-hml.properties,url.prospect.pendencies-pj.base.path,vshmsctnprodutos:8118/reip/pendencies/v2
mcsv,mcsv-mesa-cadastro-fraude-java,application-prd.properties,swagger.api.termsOfServiceUrl,www.original.com.br/politicaprivacidade/
mcsv,mcsv-mesa-cadastro-fraude-java,application-prd.properties,swagger.api.license.url,www.apache.org/licenses/LICENSE-2.0.html
mcsv,mcsv-mesa-cadastro-fraude-java,application-prd.properties,url.prospect-suppliers-pj.base.path,vsmsctnprodutos:8116/reip/prospect-suppliers-pj/v2
mcsv,mcsv-mesa-cadastro-fraude-java,application-prd.properties,url.prospect-documents-pj.base.path,10.150.100.254:8117/reip/prospect-documents-pj/v2
mcsv,mcsv-mesa-cadastro-fraude-java,application-prd.properties,url.prospect.documents.base.path,10.150.100.254:8117/reip/prospect-documents-pj/v2
mcsv,mcsv-mesa-cadastro-fraude-java,application-prd.properties,url.prospect.massiveDocuments.base.path,10.150.100.236:8101/cmmo-gedc/v1
mcsv,mcsv-mesa-cadastro-fraude-java,application-prd.properties,url.prospect.commentaries.base.path,vsmscorporativo11.bcocorporate.ad:8281/bpmo-analise-mesa-java/v1
mcsv,mcsv-mesa-cadastro-fraude-java,application-prd.properties,url.pvfr.services.base.path,vsmsctnprodutos:8282/pvfr-servicos-java/v1
mcsv,mcsv-mesa-cadastro-fraude-java,application-prd.properties,url.bpmo.services.base.path,vsmscorporativo11.bcocorporate.ad:8281/bpmo-analise-mesa-java/v1
mcsv,mcsv-mesa-cadastro-fraude-java,application-prd.properties,url.bpm.services.base.path,processos.original.corp/rest/bpm/wle/v1
mcsv,mcsv-mesa-cadastro-fraude-java,application-prd.properties,url.domainsconfig.services.base.path,10.150.100.253:8090/mcsv-abertura-conta-java/mcsv-reip/prospect-account-pf/v1
mcsv,mcsv-mesa-cadastro-fraude-java,application-prd.properties,url.prospect.suppliers-status-pj.base.path,vsmsctnprodutos:8119/reip/prospect-suppliers-status-pj/v2
mcsv,mcsv-mesa-cadastro-fraude-java,application-prd.properties,url.prospect.pendencies-pj.base.path,vsmsctnprodutos:8118/reip/pendencies/v2
mcsv,mcsv-mesa-credito-pj-java,application-dev.properties,mesacreditopj.plc.host,bcodmswrkctn01:8139
mcsv,mcsv-mesa-credito-pj-java,application-dev.properties,mesacreditopj.plc.maintenance.host,bcodmswrkctn01:8140
mcsv,mcsv-mesa-credito-pj-java,application-dev.properties,mesacreditopj.glpj.garantias.host,bcodmswrkctn01:8771
mcsv,mcsv-mesa-credito-pj-java,application-dev.properties,mesacreditopj.glpj.limites.host,bcodmswrkctn01:8719
mcsv,mcsv-mesa-credito-pj-java,application-dev.properties,mesacreditopj.bpm.host,d.processos.original.corp
mcsv,mcsv-mesa-credito-pj-java,application-dev.properties,cmmo.cdps-old.host,bcodmetaapp01:8099
mcsv,mcsv-mesa-credito-pj-java,application-dev.properties,cmmo.mtgc.host,bcodmetaapp01:8101
mcsv,mcsv-mesa-credito-pj-java,application-dev.properties,mbio.service.host,bcodmetaapp01:8122
mcsv,mcsv-mesa-credito-pj-java,application-dev.properties,mbio.bureaux.service.host,d.mbio.original.corp:8885
mcsv,mcsv-mesa-credito-pj-java,application-dev.properties,bimo.bureau.service.host,bcodmswrkctn01.bcocorporate.ad:8339
mcsv,mcsv-mesa-credito-pj-java,application-hml.properties,mesacreditopj.plc.host,vshmsctnprodutos:8139
mcsv,mcsv-mesa-credito-pj-java,application-hml.properties,mesacreditopj.plc.maintenance.host,vshmsctnprodutos:8140
mcsv,mcsv-mesa-credito-pj-java,application-hml.properties,mesacreditopj.glpj.garantias.host,vshmsctnprodutos:8771
